,timestamp_utc,timestamp_utc_units,direct_normal_irradiance,direct_normal_irradiance_units,diffuse_radiation,diffuse_radiation_units
9813,2024-02-13T21:00,iso8601,281.77977673374687,british_thermal_unit / foot ** 2 / hour,24.091869762363327,british_thermal_unit / foot ** 2 / hour
9814,2024-02-13T22:00,iso8601,248.11455872370757,british_thermal_unit / foot ** 2 / hour,19.97089203985381,british_thermal_unit / foot ** 2 / hour
9815,2024-02-13T23:00,iso8601,168.83328730835143,british_thermal_unit / foot ** 2 / hour,11.728936594834778,british_thermal_unit / foot ** 2 / hour
9816,2024-02-14T00:00,iso8601,5.008572924280797,british_thermal_unit / foot ** 2 / hour,0.9509948590406576,british_thermal_unit / foot ** 2 / hour
9817,2024-02-14T01:00,iso8601,0.0,british_thermal_unit / foot ** 2 / hour,0.0,british_thermal_unit / foot ** 2 / hour
9818,2024-02-14T02:00,iso8601,0.0,british_thermal_unit / foot ** 2 / hour,0.0,british_thermal_unit / foot ** 2 / hour
9819,2024-02-14T03:00,iso8601,0.0,british_thermal_unit / foot ** 2 / hour,0.0,british_thermal_unit / foot ** 2 / hour
9820,2024-02-14T04:00,iso8601,0.0,british_thermal_unit / foot ** 2 / hour,0.0,british_thermal_unit / foot ** 2 / hour
9821,2024-02-14T05:00,iso8601,0.0,british_thermal_unit / foot ** 2 / hour,0.0,british_thermal_unit / foot ** 2 / hour
9822,2024-02-14T06:00,iso8601,0.0,british_thermal_unit / foot ** 2 / hour,0.0,british_thermal_unit / foot ** 2 / hour
9823,2024-02-14T07:00,iso8601,0.0,british_thermal_unit / foot ** 2 / hour,0.0,british_thermal_unit / foot ** 2 / hour
9824,2024-02-14T08:00,iso8601,0.0,british_thermal_unit / foot ** 2 / hour,0.0,british_thermal_unit / foot ** 2 / hour
9825,2024-02-14T09:00,iso8601,0.0,british_thermal_unit / foot ** 2 / hour,0.0,british_thermal_unit / foot ** 2 / hour
9826,2024-02-14T10:00,iso8601,0.0,british_thermal_unit / foot ** 2 / hour,0.0,british_thermal_unit / foot ** 2 / hour
9827,2024-02-14T11:00,iso8601,0.0,british_thermal_unit / foot ** 2 / hour,0.0,british_thermal_unit / foot ** 2 / hour
9828,2024-02-14T12:00,iso8601,0.0,british_thermal_unit / foot ** 2 / hour,0.0,british_thermal_unit / foot ** 2 / hour
9829,2024-02-14T13:00,iso8601,34.330914411367736,british_thermal_unit / foot ** 2 / hour,2.535986290775087,british_thermal_unit / foot ** 2 / hour
9830,2024-02-14T14:00,iso8601,193.0836562138882,british_thermal_unit / foot ** 2 / hour,14.898919458303636,british_thermal_unit / foot ** 2 / hour
9831,2024-02-14T15:00,iso8601,251.0309429580989,british_thermal_unit / foot ** 2 / hour,21.55588347158824,british_thermal_unit / foot ** 2 / hour
9832,2024-02-14T16:00,iso8601,279.7192878724921,british_thermal_unit / foot ** 2 / hour,24.7258663350571,british_thermal_unit / foot ** 2 / hour
9833,2024-02-14T17:00,iso8601,294.1427099012754,british_thermal_unit / foot ** 2 / hour,26.627856053138412,british_thermal_unit / foot ** 2 / hour
9834,2024-02-14T18:00,iso8601,299.3097819687297,british_thermal_unit / foot ** 2 / hour,27.57885091217907,british_thermal_unit / foot ** 2 / hour
9835,2024-02-14T19:00,iso8601,297.91498950880333,british_thermal_unit / foot ** 2 / hour,27.57885091217907,british_thermal_unit / foot ** 2 / hour
9836,2024-02-14T20:00,iso8601,289.60963440651494,british_thermal_unit / foot ** 2 / hour,26.31085776679153,british_thermal_unit / foot ** 2 / hour
9837,2024-02-14T21:00,iso8601,271.8577303710893,british_thermal_unit / foot ** 2 / hour,24.40886804871021,british_thermal_unit / foot ** 2 / hour
9838,2024-02-14T22:00,iso8601,237.08301835883594,british_thermal_unit / foot ** 2 / hour,20.287890326200696,british_thermal_unit / foot ** 2 / hour
9839,2024-02-14T23:00,iso8601,159.25993906067546,british_thermal_unit / foot ** 2 / hour,12.36293316752855,british_thermal_unit / foot ** 2 / hour
9840,2024-02-15T00:00,iso8601,4.8817736097420426,british_thermal_unit / foot ** 2 / hour,0.9509948590406576,british_thermal_unit / foot ** 2 / hour
9841,2024-02-15T01:00,iso8601,0.0,british_thermal_unit / foot ** 2 / hour,0.0,british_thermal_unit / foot ** 2 / hour
9842,2024-02-15T02:00,iso8601,0.0,british_thermal_unit / foot ** 2 / hour,0.0,british_thermal_unit / foot ** 2 / hour
9843,2024-02-15T03:00,iso8601,0.0,british_thermal_unit / foot ** 2 / hour,0.0,british_thermal_unit / foot ** 2 / hour
9844,2024-02-15T04:00,iso8601,0.0,british_thermal_unit / foot ** 2 / hour,0.0,british_thermal_unit / foot ** 2 / hour
9845,2024-02-15T05:00,iso8601,0.0,british_thermal_unit / foot ** 2 / hour,0.0,british_thermal_unit / foot ** 2 / hour
9846,2024-02-15T06:00,iso8601,0.0,british_thermal_unit / foot ** 2 / hour,0.0,british_thermal_unit / foot ** 2 / hour
9847,2024-02-15T07:00,iso8601,0.0,british_thermal_unit / foot ** 2 / hour,0.0,british_thermal_unit / foot ** 2 / hour
9848,2024-02-15T08:00,iso8601,0.0,british_thermal_unit / foot ** 2 / hour,0.0,british_thermal_unit / foot ** 2 / hour
9849,2024-02-15T09:00,iso8601,0.0,british_thermal_unit / foot ** 2 / hour,0.0,british_thermal_unit / foot ** 2 / hour
9850,2024-02-15T10:00,iso8601,0.0,british_thermal_unit / foot ** 2 / hour,0.0,british_thermal_unit / foot ** 2 / hour
9851,2024-02-15T11:00,iso8601,0.0,british_thermal_unit / foot ** 2 / hour,0.0,british_thermal_unit / foot ** 2 / hour
9852,2024-02-15T12:00,iso8601,0.0,british_thermal_unit / foot ** 2 / hour,0.0,british_thermal_unit / foot ** 2 / hour
9853,2024-02-15T13:00,iso8601,36.99370001668158,british_thermal_unit / foot ** 2 / hour,2.8529845771219726,british_thermal_unit / foot ** 2 / hour
9854,2024-02-15T14:00,iso8601,191.08656700990278,british_thermal_unit / foot ** 2 / hour,15.532916030997407,british_thermal_unit / foot ** 2 / hour
9855,2024-02-15T15:00,iso8601,247.63906129418726,british_thermal_unit / foot ** 2 / hour,22.18988004428201,british_thermal_unit / foot ** 2 / hour
9856,2024-02-15T16:00,iso8601,278.67319352754737,british_thermal_unit / foot ** 2 / hour,25.042864621403982,british_thermal_unit / foot ** 2 / hour
9857,2024-02-15T17:00,iso8601,286.15435308533387,british_thermal_unit / foot ** 2 / hour,29.480840630260385,british_thermal_unit / foot ** 2 / hour
9858,2024-02-15T18:00,iso8601,295.0620049316814,british_thermal_unit / foot ** 2 / hour,28.52984577121973,british_thermal_unit / foot ** 2 / hour
9859,2024-02-15T19:00,iso8601,293.6672124717551,british_thermal_unit / foot ** 2 / hour,28.212847484872842,british_thermal_unit / foot ** 2 / hour
9860,2024-02-15T20:00,iso8601,274.7107149482113,british_thermal_unit / foot ** 2 / hour,31.382830348341702,british_thermal_unit / foot ** 2 / hour
9861,2024-02-15T21:00,iso8601,256.419913825996,british_thermal_unit / foot ** 2 / hour,28.846844057566614,british_thermal_unit / foot ** 2 / hour
9862,2024-02-15T22:00,iso8601,238.1291127037807,british_thermal_unit / foot ** 2 / hour,19.97089203985381,british_thermal_unit / foot ** 2 / hour
9863,2024-02-15T23:00,iso8601,153.68076922097026,british_thermal_unit / foot ** 2 / hour,13.313928026569206,british_thermal_unit / foot ** 2 / hour
9864,2024-02-16T00:00,iso8601,4.754974295203288,british_thermal_unit / foot ** 2 / hour,0.9509948590406576,british_thermal_unit / foot ** 2 / hour
9865,2024-02-16T01:00,iso8601,0.0,british_thermal_unit / foot ** 2 / hour,0.0,british_thermal_unit / foot ** 2 / hour
9866,2024-02-16T02:00,iso8601,0.0,british_thermal_unit / foot ** 2 / hour,0.0,british_thermal_unit / foot ** 2 / hour
9867,2024-02-16T03:00,iso8601,0.0,british_thermal_unit / foot ** 2 / hour,0.0,british_thermal_unit / foot ** 2 / hour
9868,2024-02-16T04:00,iso8601,0.0,british_thermal_unit / foot ** 2 / hour,0.0,british_thermal_unit / foot ** 2 / hour
9869,2024-02-16T05:00,iso8601,0.0,british_thermal_unit / foot ** 2 / hour,0.0,british_thermal_unit / foot ** 2 / hour
9870,2024-02-16T06:00,iso8601,0.0,british_thermal_unit / foot ** 2 / hour,0.0,british_thermal_unit / foot ** 2 / hour
9871,2024-02-16T07:00,iso8601,0.0,british_thermal_unit / foot ** 2 / hour,0.0,british_thermal_unit / foot ** 2 / hour
9872,2024-02-16T08:00,iso8601,0.0,british_thermal_unit / foot ** 2 / hour,0.0,british_thermal_unit / foot ** 2 / hour
9873,2024-02-16T09:00,iso8601,0.0,british_thermal_unit / foot ** 2 / hour,0.0,british_thermal_unit / foot ** 2 / hour
9874,2024-02-16T10:00,iso8601,0.0,british_thermal_unit / foot ** 2 / hour,0.0,british_thermal_unit / foot ** 2 / hour
9875,2024-02-16T11:00,iso8601,0.0,british_thermal_unit / foot ** 2 / hour,0.0,british_thermal_unit / foot ** 2 / hour
9876,2024-02-16T12:00,iso8601,0.0,british_thermal_unit / foot ** 2 / hour,0.0,british_thermal_unit / foot ** 2 / hour
9877,2024-02-16T13:00,iso8601,6.593564356015226,british_thermal_unit / foot ** 2 / hour,4.437976008856403,british_thermal_unit / foot ** 2 / hour
9878,2024-02-16T14:00,iso8601,50.90992478730987,british_thermal_unit / foot ** 2 / hour,30.74883377564793,british_thermal_unit / foot ** 2 / hour
9879,2024-02-16T15:00,iso8601,94.1801908736598,british_thermal_unit / foot ** 2 / hour,54.52370525166437,british_thermal_unit / foot ** 2 / hour
9880,2024-02-16T16:00,iso8601,142.93452731381083,british_thermal_unit / foot ** 2 / hour,66.25264184649915,british_thermal_unit / foot ** 2 / hour
9881,2024-02-16T17:00,iso8601,183.19330967986534,british_thermal_unit / foot ** 2 / hour,67.5206349918867,british_thermal_unit / foot ** 2 / hour
9882,2024-02-16T18:00,iso8601,177.4873405256214,british_thermal_unit / foot ** 2 / hour,76.71358529594639,british_thermal_unit / foot ** 2 / hour
9883,2024-02-16T19:00,iso8601,108.6036129024431,british_thermal_unit / foot ** 2 / hour,96.36747904945331,british_thermal_unit / foot ** 2 / hour
9884,2024-02-16T20:00,iso8601,31.287730862437638,british_thermal_unit / foot ** 2 / hour,83.37054930923098,british_thermal_unit / foot ** 2 / hour
9885,2024-02-16T21:00,iso8601,11.285138993949138,british_thermal_unit / foot ** 2 / hour,63.39965726937717,british_thermal_unit / foot ** 2 / hour
9886,2024-02-16T22:00,iso8601,3.613780464354499,british_thermal_unit / foot ** 2 / hour,28.212847484872842,british_thermal_unit / foot ** 2 / hour
9887,2024-02-16T23:00,iso8601,0.0,british_thermal_unit / foot ** 2 / hour,15.215917744650522,british_thermal_unit / foot ** 2 / hour
9888,2024-02-17T00:00,iso8601,0.0,british_thermal_unit / foot ** 2 / hour,0.9509948590406576,british_thermal_unit / foot ** 2 / hour
9889,2024-02-17T01:00,iso8601,0.0,british_thermal_unit / foot ** 2 / hour,0.0,british_thermal_unit / foot ** 2 / hour
9890,2024-02-17T02:00,iso8601,0.0,british_thermal_unit / foot ** 2 / hour,0.0,british_thermal_unit / foot ** 2 / hour
9891,2024-02-17T03:00,iso8601,0.0,british_thermal_unit / foot ** 2 / hour,0.0,british_thermal_unit / foot ** 2 / hour
9892,2024-02-17T04:00,iso8601,0.0,british_thermal_unit / foot ** 2 / hour,0.0,british_thermal_unit / foot ** 2 / hour
9893,2024-02-17T05:00,iso8601,0.0,british_thermal_unit / foot ** 2 / hour,0.0,british_thermal_unit / foot ** 2 / hour
9894,2024-02-17T06:00,iso8601,0.0,british_thermal_unit / foot ** 2 / hour,0.0,british_thermal_unit / foot ** 2 / hour
9895,2024-02-17T07:00,iso8601,0.0,british_thermal_unit / foot ** 2 / hour,0.0,british_thermal_unit / foot ** 2 / hour
9896,2024-02-17T08:00,iso8601,0.0,british_thermal_unit / foot ** 2 / hour,0.0,british_thermal_unit / foot ** 2 / hour
9897,2024-02-17T09:00,iso8601,0.0,british_thermal_unit / foot ** 2 / hour,0.0,british_thermal_unit / foot ** 2 / hour
9898,2024-02-17T10:00,iso8601,0.0,british_thermal_unit / foot ** 2 / hour,0.0,british_thermal_unit / foot ** 2 / hour
9899,2024-02-17T11:00,iso8601,0.0,british_thermal_unit / foot ** 2 / hour,0.0,british_thermal_unit / foot ** 2 / hour
9900,2024-02-17T12:00,iso8601,0.0,british_thermal_unit / foot ** 2 / hour,0.0,british_thermal_unit / foot ** 2 / hour
9901,2024-02-17T13:00,iso8601,0.0,british_thermal_unit / foot ** 2 / hour,2.8529845771219726,british_thermal_unit / foot ** 2 / hour
9902,2024-02-17T14:00,iso8601,15.723115002805539,british_thermal_unit / foot ** 2 / hour,31.382830348341702,british_thermal_unit / foot ** 2 / hour
9903,2024-02-17T15:00,iso8601,57.66198828649854,british_thermal_unit / foot ** 2 / hour,59.91267611956143,british_thermal_unit / foot ** 2 / hour
9904,2024-02-17T16:00,iso8601,70.3102199117393,british_thermal_unit / foot ** 2 / hour,85.90653560000607,british_thermal_unit / foot ** 2 / hour
9905,2024-02-17T17:00,iso8601,31.953427263766095,british_thermal_unit / foot ** 2 / hour,102.39044649004414,british_thermal_unit / foot ** 2 / hour
9906,2024-02-17T18:00,iso8601,68.24973105048453,british_thermal_unit / foot ** 2 / hour,110.31540364871628,british_thermal_unit / foot ** 2 / hour
9907,2024-02-17T19:00,iso8601,45.869652034394385,british_thermal_unit / foot ** 2 / hour,113.48538651218514,british_thermal_unit / foot ** 2 / hour
9908,2024-02-17T20:00,iso8601,54.49200542302968,british_thermal_unit / foot ** 2 / hour,101.12245334465659,british_thermal_unit / foot ** 2 / hour
9909,2024-02-17T21:00,iso8601,60.92707063587146,british_thermal_unit / foot ** 2 / hour,76.3965870095995,british_thermal_unit / foot ** 2 / hour
9910,2024-02-17T22:00,iso8601,24.123569590998013,british_thermal_unit / foot ** 2 / hour,51.353722388195514,british_thermal_unit / foot ** 2 / hour
9911,2024-02-17T23:00,iso8601,14.835519801034257,british_thermal_unit / foot ** 2 / hour,22.506878330628897,british_thermal_unit / foot ** 2 / hour
9912,2024-02-18T00:00,iso8601,0.0,british_thermal_unit / foot ** 2 / hour,0.9509948590406576,british_thermal_unit / foot ** 2 / hour
9913,2024-02-18T01:00,iso8601,0.0,british_thermal_unit / foot ** 2 / hour,0.0,british_thermal_unit / foot ** 2 / hour
9914,2024-02-18T02:00,iso8601,0.0,british_thermal_unit / foot ** 2 / hour,0.0,british_thermal_unit / foot ** 2 / hour
9915,2024-02-18T03:00,iso8601,0.0,british_thermal_unit / foot ** 2 / hour,0.0,british_thermal_unit / foot ** 2 / hour
9916,2024-02-18T04:00,iso8601,0.0,british_thermal_unit / foot ** 2 / hour,0.0,british_thermal_unit / foot ** 2 / hour
9917,2024-02-18T05:00,iso8601,0.0,british_thermal_unit / foot ** 2 / hour,0.0,british_thermal_unit / foot ** 2 / hour
9918,2024-02-18T06:00,iso8601,0.0,british_thermal_unit / foot ** 2 / hour,0.0,british_thermal_unit / foot ** 2 / hour
9919,2024-02-18T07:00,iso8601,0.0,british_thermal_unit / foot ** 2 / hour,0.0,british_thermal_unit / foot ** 2 / hour
9920,2024-02-18T08:00,iso8601,0.0,british_thermal_unit / foot ** 2 / hour,0.0,british_thermal_unit / foot ** 2 / hour
9921,2024-02-18T09:00,iso8601,0.0,british_thermal_unit / foot ** 2 / hour,0.0,british_thermal_unit / foot ** 2 / hour
9922,2024-02-18T10:00,iso8601,0.0,british_thermal_unit / foot ** 2 / hour,0.0,british_thermal_unit / foot ** 2 / hour
9923,2024-02-18T11:00,iso8601,0.0,british_thermal_unit / foot ** 2 / hour,0.0,british_thermal_unit / foot ** 2 / hour
9924,2024-02-18T12:00,iso8601,0.0,british_thermal_unit / foot ** 2 / hour,0.0,british_thermal_unit / foot ** 2 / hour
9925,2024-02-18T13:00,iso8601,0.0,british_thermal_unit / foot ** 2 / hour,4.120977722509516,british_thermal_unit / foot ** 2 / hour
9926,2024-02-18T14:00,iso8601,8.432154416827165,british_thermal_unit / foot ** 2 / hour,28.212847484872842,british_thermal_unit / foot ** 2 / hour
9927,2024-02-18T15:00,iso8601,21.112085870702597,british_thermal_unit / foot ** 2 / hour,59.91267611956143,british_thermal_unit / foot ** 2 / hour
9928,2024-02-18T16:00,iso8601,138.3697519904157,british_thermal_unit / foot ** 2 / hour,74.17759900517129,british_thermal_unit / foot ** 2 / hour
9929,2024-02-18T17:00,iso8601,97.19167459395521,british_thermal_unit / foot ** 2 / hour,97.63547219484084,british_thermal_unit / foot ** 2 / hour
9930,2024-02-18T18:00,iso8601,220.7576066119713,british_thermal_unit / foot ** 2 / hour,67.5206349918867,british_thermal_unit / foot ** 2 / hour
9931,2024-02-18T19:00,iso8601,274.33031700459503,british_thermal_unit / foot ** 2 / hour,41.843773797788934,british_thermal_unit / foot ** 2 / hour
9932,2024-02-18T20:00,iso8601,296.52019704887704,british_thermal_unit / foot ** 2 / hour,26.9448543394853,british_thermal_unit / foot ** 2 / hour
9933,2024-02-18T21:00,iso8601,272.0479293428975,british_thermal_unit / foot ** 2 / hour,27.57885091217907,british_thermal_unit / foot ** 2 / hour
9934,2024-02-18T22:00,iso8601,135.23146895558153,british_thermal_unit / foot ** 2 / hour,43.74576351587025,british_thermal_unit / foot ** 2 / hour
9935,2024-02-18T23:00,iso8601,51.417122045464886,british_thermal_unit / foot ** 2 / hour,23.14087490332267,british_thermal_unit / foot ** 2 / hour
9936,2024-02-19T00:00,iso8601,0.0,british_thermal_unit / foot ** 2 / hour,1.5849914317344294,british_thermal_unit / foot ** 2 / hour
9937,2024-02-19T01:00,iso8601,0.0,british_thermal_unit / foot ** 2 / hour,0.0,british_thermal_unit / foot ** 2 / hour
9938,2024-02-19T02:00,iso8601,0.0,british_thermal_unit / foot ** 2 / hour,0.0,british_thermal_unit / foot ** 2 / hour
9939,2024-02-19T03:00,iso8601,0.0,british_thermal_unit / foot ** 2 / hour,0.0,british_thermal_unit / foot ** 2 / hour
9940,2024-02-19T04:00,iso8601,0.0,british_thermal_unit / foot ** 2 / hour,0.0,british_thermal_unit / foot ** 2 / hour
9941,2024-02-19T05:00,iso8601,0.0,british_thermal_unit / foot ** 2 / hour,0.0,british_thermal_unit / foot ** 2 / hour
9942,2024-02-19T06:00,iso8601,0.0,british_thermal_unit / foot ** 2 / hour,0.0,british_thermal_unit / foot ** 2 / hour
9943,2024-02-19T07:00,iso8601,0.0,british_thermal_unit / foot ** 2 / hour,0.0,british_thermal_unit / foot ** 2 / hour
9944,2024-02-19T08:00,iso8601,0.0,british_thermal_unit / foot ** 2 / hour,0.0,british_thermal_unit / foot ** 2 / hour
9945,2024-02-19T09:00,iso8601,0.0,british_thermal_unit / foot ** 2 / hour,0.0,british_thermal_unit / foot ** 2 / hour
9946,2024-02-19T10:00,iso8601,0.0,british_thermal_unit / foot ** 2 / hour,0.0,british_thermal_unit / foot ** 2 / hour
9947,2024-02-19T11:00,iso8601,0.0,british_thermal_unit / foot ** 2 / hour,0.0,british_thermal_unit / foot ** 2 / hour
9948,2024-02-19T12:00,iso8601,0.0,british_thermal_unit / foot ** 2 / hour,0.0,british_thermal_unit / foot ** 2 / hour
9949,2024-02-19T13:00,iso8601,0.0,british_thermal_unit / foot ** 2 / hour,3.8039794361626305,british_thermal_unit / foot ** 2 / hour
9950,2024-02-19T14:00,iso8601,143.44172457196586,british_thermal_unit / foot ** 2 / hour,23.457873189669556,british_thermal_unit / foot ** 2 / hour
9951,2024-02-19T15:00,iso8601,238.31931167558878,british_thermal_unit / foot ** 2 / hour,27.57885091217907,british_thermal_unit / foot ** 2 / hour
9952,2024-02-19T16:00,iso8601,289.4511352633415,british_thermal_unit / foot ** 2 / hour,25.35986290775087,british_thermal_unit / foot ** 2 / hour
9953,2024-02-19T17:00,iso8601,302.7016636326413,british_thermal_unit / foot ** 2 / hour,26.9448543394853,british_thermal_unit / foot ** 2 / hour
9954,2024-02-19T18:00,iso8601,307.1396396414977,british_thermal_unit / foot ** 2 / hour,27.89584919852596,british_thermal_unit / foot ** 2 / hour
9955,2024-02-19T19:00,iso8601,305.99844581064895,british_thermal_unit / foot ** 2 / hour,27.89584919852596,british_thermal_unit / foot ** 2 / hour
9956,2024-02-19T20:00,iso8601,298.10518848061145,british_thermal_unit / foot ** 2 / hour,26.627856053138412,british_thermal_unit / foot ** 2 / hour
9957,2024-02-19T21:00,iso8601,280.98728101787964,british_thermal_unit / foot ** 2 / hour,24.40886804871021,british_thermal_unit / foot ** 2 / hour
9958,2024-02-19T22:00,iso8601,246.6880664351466,british_thermal_unit / foot ** 2 / hour,20.921886898894467,british_thermal_unit / foot ** 2 / hour
9959,2024-02-19T23:00,iso8601,179.4844297296068,british_thermal_unit / foot ** 2 / hour,13.313928026569206,british_thermal_unit / foot ** 2 / hour
9960,2024-02-20T00:00,iso8601,12.99692974022232,british_thermal_unit / foot ** 2 / hour,1.2679931453875435,british_thermal_unit / foot ** 2 / hour
9961,2024-02-20T01:00,iso8601,0.0,british_thermal_unit / foot ** 2 / hour,0.0,british_thermal_unit / foot ** 2 / hour
9962,2024-02-20T02:00,iso8601,0.0,british_thermal_unit / foot ** 2 / hour,0.0,british_thermal_unit / foot ** 2 / hour
9963,2024-02-20T03:00,iso8601,0.0,british_thermal_unit / foot ** 2 / hour,0.0,british_thermal_unit / foot ** 2 / hour
9964,2024-02-20T04:00,iso8601,0.0,british_thermal_unit / foot ** 2 / hour,0.0,british_thermal_unit / foot ** 2 / hour
9965,2024-02-20T05:00,iso8601,0.0,british_thermal_unit / foot ** 2 / hour,0.0,british_thermal_unit / foot ** 2 / hour
9966,2024-02-20T06:00,iso8601,0.0,british_thermal_unit / foot ** 2 / hour,0.0,british_thermal_unit / foot ** 2 / hour
9967,2024-02-20T07:00,iso8601,0.0,british_thermal_unit / foot ** 2 / hour,0.0,british_thermal_unit / foot ** 2 / hour
9968,2024-02-20T08:00,iso8601,0.0,british_thermal_unit / foot ** 2 / hour,0.0,british_thermal_unit / foot ** 2 / hour
9969,2024-02-20T09:00,iso8601,0.0,british_thermal_unit / foot ** 2 / hour,0.0,british_thermal_unit / foot ** 2 / hour
9970,2024-02-20T10:00,iso8601,0.0,british_thermal_unit / foot ** 2 / hour,0.0,british_thermal_unit / foot ** 2 / hour
9971,2024-02-20T11:00,iso8601,0.0,british_thermal_unit / foot ** 2 / hour,0.0,british_thermal_unit / foot ** 2 / hour
9972,2024-02-20T12:00,iso8601,0.0,british_thermal_unit / foot ** 2 / hour,0.0,british_thermal_unit / foot ** 2 / hour
9973,2024-02-20T13:00,iso8601,48.786036268785736,british_thermal_unit / foot ** 2 / hour,3.8039794361626305,british_thermal_unit / foot ** 2 / hour
9974,2024-02-20T14:00,iso8601,158.56254283071232,british_thermal_unit / foot ** 2 / hour,21.872881757935126,british_thermal_unit / foot ** 2 / hour
9975,2024-02-20T15:00,iso8601,108.76211204561655,british_thermal_unit / foot ** 2 / hour,51.353722388195514,british_thermal_unit / foot ** 2 / hour
9976,2024-02-20T16:00,iso8601,215.68563403042114,british_thermal_unit / foot ** 2 / hour,47.54974295203288,british_thermal_unit / foot ** 2 / hour
9977,2024-02-20T17:00,iso8601,149.3695925266526,british_thermal_unit / foot ** 2 / hour,83.0535510228841,british_thermal_unit / foot ** 2 / hour
9978,2024-02-20T18:00,iso8601,58.42278417373107,british_thermal_unit / foot ** 2 / hour,107.7794173579412,british_thermal_unit / foot ** 2 / hour
9979,2024-02-20T19:00,iso8601,38.64209110568539,british_thermal_unit / foot ** 2 / hour,103.65843963543168,british_thermal_unit / foot ** 2 / hour
9980,2024-02-20T20:00,iso8601,84.89214108369605,british_thermal_unit / foot ** 2 / hour,82.10255616384345,british_thermal_unit / foot ** 2 / hour
9981,2024-02-20T21:00,iso8601,280.70198256016744,british_thermal_unit / foot ** 2 / hour,23.14087490332267,british_thermal_unit / foot ** 2 / hour
9982,2024-02-20T22:00,iso8601,241.61609385359642,british_thermal_unit / foot ** 2 / hour,21.238885185241354,british_thermal_unit / foot ** 2 / hour
9983,2024-02-20T23:00,iso8601,176.0608482370604,british_thermal_unit / foot ** 2 / hour,13.313928026569206,british_thermal_unit / foot ** 2 / hour
9984,2024-02-21T00:00,iso8601,12.711631282510124,british_thermal_unit / foot ** 2 / hour,1.5849914317344294,british_thermal_unit / foot ** 2 / hour
9985,2024-02-21T01:00,iso8601,0.0,british_thermal_unit / foot ** 2 / hour,0.0,british_thermal_unit / foot ** 2 / hour
9986,2024-02-21T02:00,iso8601,0.0,british_thermal_unit / foot ** 2 / hour,0.0,british_thermal_unit / foot ** 2 / hour
9987,2024-02-21T03:00,iso8601,0.0,british_thermal_unit / foot ** 2 / hour,0.0,british_thermal_unit / foot ** 2 / hour
9988,2024-02-21T04:00,iso8601,0.0,british_thermal_unit / foot ** 2 / hour,0.0,british_thermal_unit / foot ** 2 / hour
9989,2024-02-21T05:00,iso8601,0.0,british_thermal_unit / foot ** 2 / hour,0.0,british_thermal_unit / foot ** 2 / hour
9990,2024-02-21T06:00,iso8601,0.0,british_thermal_unit / foot ** 2 / hour,0.0,british_thermal_unit / foot ** 2 / hour
9991,2024-02-21T07:00,iso8601,0.0,british_thermal_unit / foot ** 2 / hour,0.0,british_thermal_unit / foot ** 2 / hour
9992,2024-02-21T08:00,iso8601,0.0,british_thermal_unit / foot ** 2 / hour,0.0,british_thermal_unit / foot ** 2 / hour
9993,2024-02-21T09:00,iso8601,0.0,british_thermal_unit / foot ** 2 / hour,0.0,british_thermal_unit / foot ** 2 / hour
9994,2024-02-21T10:00,iso8601,0.0,british_thermal_unit / foot ** 2 / hour,0.0,british_thermal_unit / foot ** 2 / hour
9995,2024-02-21T11:00,iso8601,0.0,british_thermal_unit / foot ** 2 / hour,0.0,british_thermal_unit / foot ** 2 / hour
9996,2024-02-21T12:00,iso8601,0.0,british_thermal_unit / foot ** 2 / hour,0.0,british_thermal_unit / foot ** 2 / hour
9997,2024-02-21T13:00,iso8601,50.87822495867518,british_thermal_unit / foot ** 2 / hour,3.8039794361626305,british_thermal_unit / foot ** 2 / hour
9998,2024-02-21T14:00,iso8601,198.47262708178525,british_thermal_unit / foot ** 2 / hour,16.483910890038064,british_thermal_unit / foot ** 2 / hour
9999,2024-02-21T15:00,iso8601,252.4574352466599,british_thermal_unit / foot ** 2 / hour,22.82387661697578,british_thermal_unit / foot ** 2 / hour
10000,2024-02-21T16:00,iso8601,278.7999928420861,british_thermal_unit / foot ** 2 / hour,26.31085776679153,british_thermal_unit / foot ** 2 / hour
10001,2024-02-21T17:00,iso8601,291.9871215541166,british_thermal_unit / foot ** 2 / hour,28.212847484872842,british_thermal_unit / foot ** 2 / hour
10002,2024-02-21T18:00,iso8601,297.09079396430144,british_thermal_unit / foot ** 2 / hour,29.1638423439135,british_thermal_unit / foot ** 2 / hour
10003,2024-02-21T19:00,iso8601,295.50580253256703,british_thermal_unit / foot ** 2 / hour,29.1638423439135,british_thermal_unit / foot ** 2 / hour
10004,2024-02-21T20:00,iso8601,285.8056549703523,british_thermal_unit / foot ** 2 / hour,28.52984577121973,british_thermal_unit / foot ** 2 / hour
10005,2024-02-21T21:00,iso8601,270.1776394534508,british_thermal_unit / foot ** 2 / hour,25.35986290775087,british_thermal_unit / foot ** 2 / hour
10006,2024-02-21T22:00,iso8601,235.7833253848137,british_thermal_unit / foot ** 2 / hour,21.55588347158824,british_thermal_unit / foot ** 2 / hour
10007,2024-02-21T23:00,iso8601,169.27708490923706,british_thermal_unit / foot ** 2 / hour,13.94792459926298,british_thermal_unit / foot ** 2 / hour
10008,2024-02-22T00:00,iso8601,12.458032653432614,british_thermal_unit / foot ** 2 / hour,1.5849914317344294,british_thermal_unit / foot ** 2 / hour
